date,state,positive,death,positiveIncrease,deathIncrease,positive_previous7_avg,death_previous7_avg,state_long,population_2019,positive_population,death_population,positive_previous7_avg_population,death_previous7_avg_population,positive_population_1000000,death_population_1000000,positive_previous7_avg_population_1000000,death_previous7_avg_population_1000000,STAYHOME_x,END_STHM_x,CLBSNS_x,END_BSNS_x,FM_ALL_x,FM_EMP_x,CLREST_x,ENDREST_x,CLGYM_x,ENDGYM_x,CLMOVIE_x,END_MOV_x,CLOSEBAR_x,END_BRS_x,CLBAR2_x,CLMV2_x,CLGYM2_x,CLRST2_x,STAYHOME_y,END_STHM_y,CLBSNS_y,END_BSNS_y,FM_ALL_y,FM_EMP_y,CLREST_y,ENDREST_y,CLGYM_y,ENDGYM_y,CLMOVIE_y,END_MOV_y,CLOSEBAR_y,END_BRS_y,CLBAR2_y,CLMV2_y,CLGYM2_y,CLRST2_y,STAYHOME_z,END_STHM_z,CLBSNS_z,END_BSNS_z,FM_ALL_z,FM_EMP_z,Name,Party
2020-03-04,WA,626.0,16.0,92,2,59.714285714285715,2.0,Washington,7614893.0,8.220732714169457e-05,2.1011457416407558e-06,7.841776071480678e-06,2.6264321770509447e-07,82.20732714169458,2.1011457416407557,7.841776071480678,0.26264321770509447,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-01,2020-03-25,2020-05-05,2020-06-26,2020-05-04,2020-03-16,,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Jay Inslee,Democratic
2020-03-04,WI,1.0,,0,0,,,Wisconsin,5822434.0,1.7174947796746173e-07,,,,0.17174947796746173,,,,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-13,2020-03-25,2020-05-11,2020-08-01,2020-08-01,2020-03-17,2020-05-13,2020-03-25,2020-05-13,2020-03-25,2020-05-13,2020-03-17,2020-05-13,,,,,,,,,,,Tony Evers,Democratic
2020-03-05,AZ,2.0,,0,0,,,Arizona,7278717.0,2.747736998155032e-07,,,,0.2747736998155032,,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-16,2020-03-30,2020-05-08,,2020-05-08,2020-03-20,2020-05-11,2020-03-20,2020-05-13,2020-03-20,2020-05-16,2020-03-20,2020-05-16,2020-06-29,2020-06-29,2020-06-29,,,,,,,,Doug Ducey,Republican
2020-03-05,CA,53.0,,0,0,,,California,39512223.0,1.3413570782894194e-06,,,,1.3413570782894195,,,,,,,,,,,,,,,,,,,,,,2020-03-19,,2020-03-19,2020-05-08,2020-06-18,2020-05-05,2020-03-19,,2020-03-19,,2020-03-19,,2020-03-16,,2020-07-13,2020-07-13,,2020-07-13,,,,,,,Gavin Newsom,Democratic
2020-03-05,CO,0.0,,0,0,,,Colorado,5758736.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-04-27,2020-03-26,2020-05-01,2020-07-16,2020-04-23,2020-03-17,2020-05-27,2020-03-17,2020-06-04,2020-03-17,2020-06-18,2020-03-17,2020-06-18,2020-06-30,,,,,,,,,,Jared Polis,Democratic
2020-03-05,DC,0.0,,0,0,,,District of Columbia,705749.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-04-01,2020-05-29,2020-03-25,2020-05-29,2020-04-17,2020-04-15,2020-03-16,2020-05-29,2020-03-17,2020-06-22,2020-03-17,2020-06-22,2020-03-16,2020-05-29,,,,,,,,,,,Muriel Bowser,Democratic
2020-03-05,FL,9.0,,7,0,,,Florida,21477737.0,4.190385607198747e-07,,,,0.4190385607198747,,,,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-18,2020-03-20,2020-05-18,,2020-05-11,2020-03-20,2020-05-18,2020-03-20,2020-05-18,2020-03-20,,2020-03-17,,2020-06-26,,,,,,,,,,Ron DeSantis,Republican
2020-03-05,GA,2.0,,0,0,,,Georgia,10617423.0,1.8836962603825805e-07,,,,0.18836962603825805,,,,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-01,,2020-05-01,,2020-04-27,2020-04-03,2020-04-27,2020-04-03,2020-04-24,2020-04-03,2020-04-27,2020-03-24,2020-06-01,,,,,,,,,,,Brian Kemp,Republican
2020-03-05,IL,5.0,,1,0,,,Illinois,12671821.0,3.945762807097733e-07,,,,0.3945762807097733,,,,,,,,,,,,,,,,,,,,,,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-05-01,2020-05-01,2020-03-16,2020-05-29,2020-03-21,2020-05-29,2020-03-21,2020-06-26,2020-03-16,2020-06-26,,,,,,,,,,,J.B. Pritzker,Democratic
2020-03-05,MD,0.0,,0,0,,,Maryland,6045680.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-15,2020-03-23,2020-05-15,2020-04-18,2020-04-18,2020-03-16,2020-05-29,2020-03-16,2020-06-19,2020-03-16,,2020-03-16,2020-06-12,,,,,,,,,,,Larry Hogan,Republican
2020-03-05,MI,72.0,,20,0,,,Michigan,9986857.0,7.209475413536011e-06,,,,7.209475413536011,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-26,2020-04-27,2020-04-26,2020-03-16,2020-06-08,2020-03-16,,2020-03-16,,2020-03-16,2020-06-08,,,,,,,,,,,Gretchen Whitmer,Democratic
2020-03-05,NC,1.0,,0,0,,,North Carolina,10488084.0,9.534629966731769e-08,,,,0.09534629966731768,,,,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-22,2020-03-30,2020-05-08,2020-06-26,2020-06-26,2020-03-17,2020-05-22,2020-03-25,,2020-03-25,,2020-03-17,,,,,,,,,,,,Roy Cooper,Democratic
2020-03-05,NE,0.0,,0,0,,,Nebraska,1934408.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-18,,2020-05-04,2020-04-03,2020-05-18,2020-04-03,2020-05-18,2020-04-03,2020-06-22,2020-04-03,2020-06-22,,,,,,,,,,,Pete Ricketts,Republican
2020-03-05,NH,2.0,,0,0,,,New Hampshire,1359711.0,1.470900801714482e-06,,,,1.470900801714482,,,,,,,,,,,,,,,,,,,,,,2020-03-28,2020-06-16,2020-03-28,2020-05-11,,2020-05-01,2020-03-16,2020-05-18,2020-03-27,2020-06-01,2020-03-28,2020-06-29,2020-03-16,2020-06-15,,,,,,,,,,,Chris Sununu,Republican
2020-03-05,NJ,1.0,,0,0,,,New Jersey,8882190.0,1.1258484675513584e-07,,,,0.11258484675513583,,,,,,,,,,,,,,,,,,,,,,2020-03-21,2020-06-09,2020-03-21,2020-05-18,2020-04-08,2020-04-08,2020-03-16,2020-06-15,2020-03-16,,2020-03-16,,2020-03-16,2020-06-15,,,,,,,,,,,Phil Murphy,Democratic
2020-03-05,NV,1.0,0.0,0,0,,,Nevada,3080156.0,3.2465888091382383e-07,0.0,,,0.32465888091382383,0.0,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-09,2020-03-21,2020-05-09,2020-06-26,2020-05-09,2020-03-21,2020-05-09,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-03-20,2020-05-29,,,,,,,,,,,Steve Sisolak,Democratic
2020-03-05,NY,22.0,,16,0,,,New York,19453561.0,1.1308983481224852e-06,,,,1.1308983481224852,,,,,,,,,,,,,,,,,,,,,,2020-03-22,2020-06-13,2020-03-22,2020-05-15,2020-04-17,2020-04-17,2020-03-16,2020-06-22,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Andrew Cuomo,Democratic
2020-03-05,OH,0.0,,0,0,,,Ohio,11689100.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-20,2020-03-24,2020-05-04,2020-07-23,2020-04-29,2020-03-15,2020-05-15,2020-03-17,2020-05-20,2020-03-17,2020-06-10,2020-03-15,2020-05-15,,,,,,,,,,,Richard Michael DeWine,Republican
2020-03-05,OR,3.0,,0,0,,,Oregon,4217737.0,7.112819030679248e-07,,,,0.7112819030679248,,,,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-19,,2020-05-15,2020-07-01,2020-05-09,2020-03-17,2020-06-19,2020-03-24,2020-06-19,2020-03-24,,2020-03-17,2020-06-19,,,,,,,,,,,Kate Brown,Democratic
2020-03-05,RI,3.0,,1,0,,,Rhode Island,1059361.0,2.8318958315437326e-06,,,,2.831895831543733,,,,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-09,2020-03-30,2020-05-09,2020-04-18,2020-04-18,2020-03-17,2020-05-18,2020-03-23,2020-06-01,2020-03-23,2020-06-30,2020-03-17,2020-06-01,,,,,,,,,,,Gina Raimondo,Democratic
2020-03-05,SC,0.0,,0,0,,,South Carolina,5148714.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-04-07,2020-05-04,2020-04-01,2020-04-20,,2020-08-03,2020-03-18,2020-05-04,2020-04-01,2020-05-18,2020-04-01,,2020-03-18,2020-05-04,,,,,,,,,,,Henry McMaster,Republican
2020-03-05,TN,1.0,,0,0,,,Tennessee,6829174.0,1.4643059321669062e-07,,,,0.1464305932166906,,,,,,,,,,,,,,,,,,,,,,2020-04-02,2020-04-29,2020-04-01,2020-05-01,,,2020-03-23,2020-04-27,2020-03-23,2020-05-01,2020-03-23,2020-05-22,2020-03-23,2020-05-22,,,,,,,,,,,Bill Lee,Republican
2020-03-05,TX,1.0,,0,0,,,Texas,28995881.0,3.4487657057221335e-08,,,,0.03448765705722134,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-01,2020-07-03,2020-05-08,2020-03-21,2020-05-01,2020-03-21,2020-05-18,2020-03-31,2020-05-01,2020-03-20,2020-05-22,2020-06-26,,,,,,,,,,Greg Abbott,Republican
2020-03-05,VA,0.0,,0,0,,,Virginia,8535519.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-30,2020-06-05,2020-03-25,2020-05-29,2020-05-29,2020-05-29,2020-03-25,2020-05-29,2020-03-25,2020-06-12,2020-03-25,2020-07-01,2020-03-24,2020-06-12,,,,,,,,,,,Ralph Northam,Democratic
2020-03-05,WA,731.0,20.0,105,4,70.85714285714286,2.5714285714285716,Washington,7614893.0,9.599609607121203e-05,2.626432177050945e-06,9.305073998694777e-06,3.3768413704940724e-07,95.99609607121202,2.626432177050945,9.305073998694777,0.33768413704940725,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-01,2020-03-25,2020-05-05,2020-06-26,2020-05-04,2020-03-16,,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Jay Inslee,Democratic
2020-03-05,WI,1.0,,0,0,,,Wisconsin,5822434.0,1.7174947796746173e-07,,,,0.17174947796746173,,,,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-13,2020-03-25,2020-05-11,2020-08-01,2020-08-01,2020-03-17,2020-05-13,2020-03-25,2020-05-13,2020-03-25,2020-05-13,2020-03-17,2020-05-13,,,,,,,,,,,Tony Evers,Democratic
2020-03-06,AK,0.0,0.0,0,0,,,Alaska,731545.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2020-03-28,2020-04-24,2020-03-28,2020-04-24,,2020-04-24,2020-03-18,2020-04-24,2020-03-18,2020-05-08,2020-03-18,2020-05-08,2020-03-18,2020-05-08,,,,,,,,,,,Mike Dunleavy,Republican
2020-03-06,AR,0.0,,0,0,,,Arkansas,3017804.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2020-04-04,2020-05-04,2020-07-20,2020-05-11,2020-03-19,2020-05-11,2020-03-20,2020-05-04,2020-03-20,2020-05-18,2020-03-19,2020-05-26,,,,,,,,,,,Asa Hutchinson,Republican
2020-03-06,AZ,3.0,,1,0,,,Arizona,7278717.0,4.121605497232548e-07,,,,0.4121605497232548,,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-16,2020-03-30,2020-05-08,,2020-05-08,2020-03-20,2020-05-11,2020-03-20,2020-05-13,2020-03-20,2020-05-16,2020-03-20,2020-05-16,2020-06-29,2020-06-29,2020-06-29,,,,,,,,Doug Ducey,Republican
2020-03-06,CA,60.0,,7,0,,,California,39512223.0,1.5185174471200974e-06,,,,1.5185174471200975,,,,,,,,,,,,,,,,,,,,,,2020-03-19,,2020-03-19,2020-05-08,2020-06-18,2020-05-05,2020-03-19,,2020-03-19,,2020-03-19,,2020-03-16,,2020-07-13,2020-07-13,,2020-07-13,,,,,,,Gavin Newsom,Democratic
2020-03-06,CO,2.0,,2,0,,,Colorado,5758736.0,3.472984349343328e-07,,,,0.3472984349343328,,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-04-27,2020-03-26,2020-05-01,2020-07-16,2020-04-23,2020-03-17,2020-05-27,2020-03-17,2020-06-04,2020-03-17,2020-06-18,2020-03-17,2020-06-18,2020-06-30,,,,,,,,,,Jared Polis,Democratic
2020-03-06,DC,0.0,,0,0,,,District of Columbia,705749.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-04-01,2020-05-29,2020-03-25,2020-05-29,2020-04-17,2020-04-15,2020-03-16,2020-05-29,2020-03-17,2020-06-22,2020-03-17,2020-06-22,2020-03-16,2020-05-29,,,,,,,,,,,Muriel Bowser,Democratic
2020-03-06,DE,0.0,,0,0,,,Delaware,973764.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-08,2020-04-28,2020-05-01,2020-03-16,2020-06-01,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-16,2020-06-15,,,,,,,,,,,John C. Carney Jr.,Democratic
2020-03-06,FL,9.0,,0,0,,,Florida,21477737.0,4.190385607198747e-07,,,,0.4190385607198747,,,,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-18,2020-03-20,2020-05-18,,2020-05-11,2020-03-20,2020-05-18,2020-03-20,2020-05-18,2020-03-20,,2020-03-17,,2020-06-26,,,,,,,,,,Ron DeSantis,Republican
2020-03-06,GA,2.0,,0,0,,,Georgia,10617423.0,1.8836962603825805e-07,,,,0.18836962603825805,,,,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-01,,2020-05-01,,2020-04-27,2020-04-03,2020-04-27,2020-04-03,2020-04-24,2020-04-03,2020-04-27,2020-03-24,2020-06-01,,,,,,,,,,,Brian Kemp,Republican
2020-03-06,IA,0.0,,0,0,,,Iowa,3155070.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-05-15,,,2020-03-17,2020-05-15,2020-03-17,2020-05-15,2020-03-17,2020-05-22,2020-03-17,2020-05-28,,,,,,,,,,,Kim Reynolds,Republican
2020-03-06,IL,5.0,,0,0,,,Illinois,12671821.0,3.945762807097733e-07,,,,0.3945762807097733,,,,,,,,,,,,,,,,,,,,,,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-05-01,2020-05-01,2020-03-16,2020-05-29,2020-03-21,2020-05-29,2020-03-21,2020-06-26,2020-03-16,2020-06-26,,,,,,,,,,,J.B. Pritzker,Democratic
2020-03-06,IN,1.0,,0,0,,,Indiana,6732219.0,1.4853943402613612e-07,,,,0.14853943402613612,,,,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-18,2020-03-25,2020-05-18,2020-07-27,2020-05-01,2020-03-16,2020-05-18,2020-03-24,2020-06-01,2020-03-25,2020-06-12,2020-03-16,2020-06-12,,,,,,,,,,,Eric Holcomb,Republican
2020-03-06,KS,0.0,,0,0,,,Kansas,2913314.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-04,2020-03-30,2020-05-04,2020-07-03,2020-07-03,2020-03-30,2020-05-04,2020-03-30,2020-05-18,2020-03-30,2020-05-22,2020-03-30,2020-06-08,,,,,,,,,,,Laura Kelly,Democratic
2020-03-06,KY,0.0,,0,0,,,Kentucky,4467673.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-05-11,2020-05-11,2020-05-11,2020-03-16,2020-05-22,2020-03-18,2020-06-01,2020-03-18,2020-06-01,2020-03-16,2020-06-29,,,,,,,,,,,Andy Beshear,Democratic
2020-03-06,MD,3.0,,3,0,,,Maryland,6045680.0,4.962220957774808e-07,,,,0.4962220957774808,,,,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-15,2020-03-23,2020-05-15,2020-04-18,2020-04-18,2020-03-16,2020-05-29,2020-03-16,2020-06-19,2020-03-16,,2020-03-16,2020-06-12,,,,,,,,,,,Larry Hogan,Republican
2020-03-06,MI,98.0,,26,0,,,Michigan,9986857.0,9.812897090646236e-06,,,,9.812897090646237,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-26,2020-04-27,2020-04-26,2020-03-16,2020-06-08,2020-03-16,,2020-03-16,,2020-03-16,2020-06-08,,,,,,,,,,,Gretchen Whitmer,Democratic
2020-03-06,MN,1.0,,0,0,,,Minnesota,5639632.0,1.7731653412846795e-07,,,,0.17731653412846796,,,,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-18,2020-03-28,2020-04-27,2020-07-24,2020-06-01,2020-03-17,2020-06-01,2020-03-17,2020-06-10,2020-03-17,2020-06-10,2020-03-17,2020-06-10,,,,,,,,,,,Tim Walz,Democratic
2020-03-06,NC,2.0,,1,0,,,North Carolina,10488084.0,1.9069259933463537e-07,,,,0.19069259933463537,,,,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-22,2020-03-30,2020-05-08,2020-06-26,2020-06-26,2020-03-17,2020-05-22,2020-03-25,,2020-03-25,,2020-03-17,,,,,,,,,,,,Roy Cooper,Democratic
2020-03-06,NE,0.0,,0,0,,,Nebraska,1934408.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-18,,2020-05-04,2020-04-03,2020-05-18,2020-04-03,2020-05-18,2020-04-03,2020-06-22,2020-04-03,2020-06-22,,,,,,,,,,,Pete Ricketts,Republican
2020-03-06,NH,2.0,,0,0,,,New Hampshire,1359711.0,1.470900801714482e-06,,,,1.470900801714482,,,,,,,,,,,,,,,,,,,,,,2020-03-28,2020-06-16,2020-03-28,2020-05-11,,2020-05-01,2020-03-16,2020-05-18,2020-03-27,2020-06-01,2020-03-28,2020-06-29,2020-03-16,2020-06-15,,,,,,,,,,,Chris Sununu,Republican
2020-03-06,NJ,1.0,,0,0,,,New Jersey,8882190.0,1.1258484675513584e-07,,,,0.11258484675513583,,,,,,,,,,,,,,,,,,,,,,2020-03-21,2020-06-09,2020-03-21,2020-05-18,2020-04-08,2020-04-08,2020-03-16,2020-06-15,2020-03-16,,2020-03-16,,2020-03-16,2020-06-15,,,,,,,,,,,Phil Murphy,Democratic
2020-03-06,NM,0.0,,0,0,,,New Mexico,2096829.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-24,,2020-03-24,2020-05-15,2020-05-15,2020-05-06,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-19,,2020-03-19,,,,,2020-07-13,,,,,,,Michelle Lujan Grisham,Democratic
2020-03-06,NV,1.0,0.0,0,0,,,Nevada,3080156.0,3.2465888091382383e-07,0.0,,,0.32465888091382383,0.0,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-09,2020-03-21,2020-05-09,2020-06-26,2020-05-09,2020-03-21,2020-05-09,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-03-20,2020-05-29,,,,,,,,,,,Steve Sisolak,Democratic
2020-03-06,NY,33.0,,11,0,,,New York,19453561.0,1.6963475221837278e-06,,,,1.6963475221837279,,,,,,,,,,,,,,,,,,,,,,2020-03-22,2020-06-13,2020-03-22,2020-05-15,2020-04-17,2020-04-17,2020-03-16,2020-06-22,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Andrew Cuomo,Democratic
2020-03-06,OH,0.0,,0,0,,,Ohio,11689100.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-20,2020-03-24,2020-05-04,2020-07-23,2020-04-29,2020-03-15,2020-05-15,2020-03-17,2020-05-20,2020-03-17,2020-06-10,2020-03-15,2020-05-15,,,,,,,,,,,Richard Michael DeWine,Republican
2020-03-06,OR,3.0,,0,0,,,Oregon,4217737.0,7.112819030679248e-07,,,,0.7112819030679248,,,,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-19,,2020-05-15,2020-07-01,2020-05-09,2020-03-17,2020-06-19,2020-03-24,2020-06-19,2020-03-24,,2020-03-17,2020-06-19,,,,,,,,,,,Kate Brown,Democratic
2020-03-06,PA,2.0,,0,0,,,Pennsylvania,12801989.0,1.5622572398710857e-07,,,,0.15622572398710857,,,,,,,,,,,,,,,,,,,,,,2020-04-01,2020-06-05,2020-03-19,2020-06-05,2020-07-01,2020-04-19,2020-03-17,2020-06-05,2020-03-19,2020-07-03,2020-03-19,2020-07-03,2020-03-19,2020-06-05,2020-07-16,,,,,,,,,,Tom Wolf,Democratic
2020-03-06,RI,3.0,,0,0,,,Rhode Island,1059361.0,2.8318958315437326e-06,,,,2.831895831543733,,,,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-09,2020-03-30,2020-05-09,2020-04-18,2020-04-18,2020-03-17,2020-05-18,2020-03-23,2020-06-01,2020-03-23,2020-06-30,2020-03-17,2020-06-01,,,,,,,,,,,Gina Raimondo,Democratic
2020-03-06,SC,0.0,,0,0,,,South Carolina,5148714.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-04-07,2020-05-04,2020-04-01,2020-04-20,,2020-08-03,2020-03-18,2020-05-04,2020-04-01,2020-05-18,2020-04-01,,2020-03-18,2020-05-04,,,,,,,,,,,Henry McMaster,Republican
2020-03-06,TN,1.0,,0,0,,,Tennessee,6829174.0,1.4643059321669062e-07,,,,0.1464305932166906,,,,,,,,,,,,,,,,,,,,,,2020-04-02,2020-04-29,2020-04-01,2020-05-01,,,2020-03-23,2020-04-27,2020-03-23,2020-05-01,2020-03-23,2020-05-22,2020-03-23,2020-05-22,,,,,,,,,,,Bill Lee,Republican
2020-03-06,TX,5.0,,4,0,,,Texas,28995881.0,1.7243828528610666e-07,,,,0.17243828528610666,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-01,2020-07-03,2020-05-08,2020-03-21,2020-05-01,2020-03-21,2020-05-18,2020-03-31,2020-05-01,2020-03-20,2020-05-22,2020-06-26,,,,,,,,,,Greg Abbott,Republican
2020-03-06,VA,0.0,,0,0,,,Virginia,8535519.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-30,2020-06-05,2020-03-25,2020-05-29,2020-05-29,2020-05-29,2020-03-25,2020-05-29,2020-03-25,2020-06-12,2020-03-25,2020-07-01,2020-03-24,2020-06-12,,,,,,,,,,,Ralph Northam,Democratic
2020-03-06,VT,0.0,,0,0,,,Vermont,623989.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-15,2020-03-25,2020-04-27,2020-08-01,2020-04-17,2020-03-17,2020-05-22,2020-03-23,2020-06-01,2020-03-25,2020-06-01,2020-03-17,2020-06-08,,,,,,,,,,,Phil Scott,Republican
2020-03-06,WA,813.0,26.0,82,6,76.85714285714286,3.142857142857143,Washington,7614893.0,0.00010676446799712091,3.414361830166228e-06,1.009300365181006e-05,4.127250563937199e-07,106.76446799712092,3.414361830166228,10.09300365181006,0.41272505639371987,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-01,2020-03-25,2020-05-05,2020-06-26,2020-05-04,2020-03-16,,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Jay Inslee,Democratic
2020-03-06,WI,1.0,,0,0,,,Wisconsin,5822434.0,1.7174947796746173e-07,,,,0.17174947796746173,,,,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-13,2020-03-25,2020-05-11,2020-08-01,2020-08-01,2020-03-17,2020-05-13,2020-03-25,2020-05-13,2020-03-25,2020-05-13,2020-03-17,2020-05-13,,,,,,,,,,,Tony Evers,Democratic
2020-03-06,WV,0.0,,0,0,,,West Virginia,1792147.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-04,2020-03-24,2020-05-04,2020-07-07,2020-05-04,2020-03-18,2020-05-04,2020-03-19,2020-05-18,2020-03-24,2020-06-05,2020-03-18,2020-05-26,,,,,,,,,,,Jim Justice,Republican
2020-03-07,AK,0.0,0.0,0,0,,,Alaska,731545.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2020-03-28,2020-04-24,2020-03-28,2020-04-24,,2020-04-24,2020-03-18,2020-04-24,2020-03-18,2020-05-08,2020-03-18,2020-05-08,2020-03-18,2020-05-08,,,,,,,,,,,Mike Dunleavy,Republican
2020-03-07,AL,0.0,,0,0,,,Alabama,4903185.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-04-04,2020-04-30,2020-03-28,2020-04-30,2020-07-16,2020-05-11,2020-03-19,2020-05-11,2020-03-28,2020-05-11,2020-03-28,2020-05-22,2020-03-19,2020-05-11,,,,,,,,,,,Kay Ivey,Republican
2020-03-07,AR,0.0,,0,0,,,Arkansas,3017804.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2020-04-04,2020-05-04,2020-07-20,2020-05-11,2020-03-19,2020-05-11,2020-03-20,2020-05-04,2020-03-20,2020-05-18,2020-03-19,2020-05-26,,,,,,,,,,,Asa Hutchinson,Republican
2020-03-07,AZ,5.0,,2,0,,,Arizona,7278717.0,6.86934249538758e-07,,,,0.686934249538758,,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-16,2020-03-30,2020-05-08,,2020-05-08,2020-03-20,2020-05-11,2020-03-20,2020-05-13,2020-03-20,2020-05-16,2020-03-20,2020-05-16,2020-06-29,2020-06-29,2020-06-29,,,,,,,,Doug Ducey,Republican
2020-03-07,CA,69.0,,9,0,,,California,39512223.0,1.746295064188112e-06,,,,1.746295064188112,,,,,,,,,,,,,,,,,,,,,,2020-03-19,,2020-03-19,2020-05-08,2020-06-18,2020-05-05,2020-03-19,,2020-03-19,,2020-03-19,,2020-03-16,,2020-07-13,2020-07-13,,2020-07-13,,,,,,,Gavin Newsom,Democratic
2020-03-07,CO,8.0,,6,0,,,Colorado,5758736.0,1.3891937397373312e-06,,,,1.3891937397373313,,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-04-27,2020-03-26,2020-05-01,2020-07-16,2020-04-23,2020-03-17,2020-05-27,2020-03-17,2020-06-04,2020-03-17,2020-06-18,2020-03-17,2020-06-18,2020-06-30,,,,,,,,,,Jared Polis,Democratic
2020-03-07,CT,0.0,,0,0,,,Connecticut,3565287.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2020-03-23,2020-05-20,2020-04-20,2020-04-03,2020-03-16,2020-05-20,2020-03-16,2020-06-17,2020-03-16,2020-06-17,2020-03-16,,,,,,,,,,,,Ned Lamont,Democratic
2020-03-07,DC,0.0,,0,0,,,District of Columbia,705749.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-04-01,2020-05-29,2020-03-25,2020-05-29,2020-04-17,2020-04-15,2020-03-16,2020-05-29,2020-03-17,2020-06-22,2020-03-17,2020-06-22,2020-03-16,2020-05-29,,,,,,,,,,,Muriel Bowser,Democratic
2020-03-07,DE,0.0,,0,0,,,Delaware,973764.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-08,2020-04-28,2020-05-01,2020-03-16,2020-06-01,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-16,2020-06-15,,,,,,,,,,,John C. Carney Jr.,Democratic
